project_id,founded,SIC,SIC2,CLS,health_social,healthcare,smallcompanies,currentasset,currentliabilities,currentratio,calledupshare,totalequity,employee-owned,group,dissolved,allocatedshares,aggregatevalue,shareholder,shareholder2,totalissueshares,reported,mutuals,spinout 
location582,2011,86210 - General medical practice activities,86220 - Specialists medical practice activities,0,healthcare,1,1,1753325,1696406,,,86177,0,0,0,,,,,,2019,0,0
location583,2011,86210 - General medical practice activities,86220 - Specialists medical practice activities,0,healthcare,1,1,1753325,1696406,,,86177,0,0,0,,,,,,2019,0,0
location584,2011,86210 - General medical practice activities,86220 - Specialists medical practice activities,0,healthcare,1,1,1753325,1696406,,,86177,0,0,0,,,,,,2019,0,0
location585,2011,86210 - General medical practice activities,86220 - Specialists medical practice activities,0,healthcare,1,1,1753325,1696406,,,86177,0,0,0,,,,,,2019,0,0
location586,2011,86210 - General medical practice activities,86220 - Specialists medical practice activities,0,healthcare,1,1,1753325,1696406,,,86177,0,0,0,,,,,,2019,0,0
location587,2011,86210 - General medical practice activities,86220 - Specialists medical practice activities,0,healthcare,1,1,1753325,1696406,,,86177,0,0,0,,,,,,2019,0,0
location133,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location134,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location135,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location136,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location137,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location138,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location1132,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location1133,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location1134,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location1135,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location1136,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location1137,1988,86900 - Other human health activities,,1,socialcare,0,1,720783,243831,3,,478107,0,0,0,2,2,,individuals,2,2019,0,0
location217,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location218,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location219,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location220,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location221,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location222,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location223,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location224,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location225,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location226,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location227,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location228,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location988,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location989,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location990,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location991,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location992,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location993,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location994,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location995,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location996,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location997,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location998,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location999,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location139,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location140,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location141,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location142,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location143,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location144,2010,86220 - Specialists medical practice activities,,1,healthcare,1,0,9753184,8555597,1,,2224657,0,1,0,1,1,,individuals ,1,2015,0,0
location355,2013,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,63264,15723,,,20478,0,0,0,,,,,,,0,0
location356,2013,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,63264,15723,,,20478,0,0,0,,,,,,,0,0
location357,2013,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,63264,15723,,,20478,0,0,0,,,,,,,0,0
location358,2013,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,63264,15723,,,20478,0,0,0,,,,,,,0,0
location359,2013,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,63264,15723,,,20478,0,0,0,,,,,,,0,0
location360,2013,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,63264,15723,,,20478,0,0,0,,,,,,,0,0
location570,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location571,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location572,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location573,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location574,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location575,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location666,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location667,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location668,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location669,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location670,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location671,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location672,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location673,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location674,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location675,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location676,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location677,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location892,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location893,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location894,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location895,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location896,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location897,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location898,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location899,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location900,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location901,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location902,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location903,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location910,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location911,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location912,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location913,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location914,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location915,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location916,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location917,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location918,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location919,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location920,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location921,2008,86210 - General medical practice activities,,1,healthcare,1,1,460618,259827,2,,204793,0,0,0,4,4,,individuals ,4,2019,0,0
location1078,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1079,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1080,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1081,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1082,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1083,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1084,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1085,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1086,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1087,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1088,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location1089,2011,86210 - General medical practice activities,,1,healthcare,1,1,40067,15885,3,,28723,0,0,1,4,4,,individuals ,4,2019,0,0
location546,2009,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,115030,61096,,,53934,0,0,0,,,,,,,0,0
location547,2009,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,115030,61096,,,53934,0,0,0,,,,,,,0,0
location548,2009,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,115030,61096,,,53934,0,0,0,,,,,,,0,0
location549,2009,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,115030,61096,,,53934,0,0,0,,,,,,,0,0
location550,2009,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,115030,61096,,,53934,0,0,0,,,,,,,0,0
location551,2009,88100 - Social work activities without accommodation for the elderly and disabled,,0,socialcare,0,1,115030,61096,,,53934,0,0,0,,,,,,,0,0
location163,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,305252,220492,,,87347,0,0,0,,,0,,,,0,0
location164,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,305252,220492,,,87347,0,0,0,,,0,,,,0,0
location165,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,305252,220492,,,87347,0,0,0,,,0,,,,0,0
location166,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,305252,220492,,,87347,0,0,0,,,0,,,,0,0
location167,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,305252,220492,,,87347,0,0,0,,,0,,,,0,0
location168,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,305252,220492,,,87347,0,0,0,,,0,,,,0,0
location168,2006,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",87900 - Other residential care activities not elsewhere classified,0,socialcare,0,1,305252,220492,,,87347,0,0,0,,,0,,,,0,0
location1072,2013,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,17426,31602,1,,14176,0,0,1,11,11,,individuals ,11,2016,0,0
location1073,2013,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,17426,31602,1,,14176,0,0,1,11,11,,individuals ,11,2016,0,0
location1074,2013,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,17426,31602,1,,14176,0,0,1,11,11,,individuals ,11,2016,0,0
location1075,2013,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,17426,31602,1,,14176,0,0,1,11,11,,individuals ,11,2016,0,0
location1076,2013,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,17426,31602,1,,14176,0,0,1,11,11,,individuals ,11,2016,0,0
location1077,2013,87900 - Other residential care activities not elsewhere classified,,1,socialcare,0,1,17426,31602,1,,14176,0,0,1,11,11,,individuals ,11,2016,0,0
location516,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location517,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location518,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location519,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location520,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location521,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location522,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location523,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location524,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location525,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location526,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location527,2015,"87200 - Residential care activities for learning difficulties, mental health and substance abuse",,0,healthcare,1,1,63158,39130,,,26158,0,0,1,,,,,,,0,0
location1352,2007,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,879180,442839,,,671235,0,0,0,,,,,,,0,0
location1353,2007,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,879180,442839,,,671235,0,0,0,,,,,,,0,0
location1354,2007,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,879180,442839,,,671235,0,0,0,,,,,,,0,0
location1355,2007,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,879180,442839,,,671235,0,0,0,,,,,,,0,0
location1356,2007,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,879180,442839,,,671235,0,0,0,,,,,,,0,0
location1357,2007,88990 - Other social work activities without accommodation not elsewhere classified,,0,socialcare,0,1,879180,442839,,,671235,0,0,0,,,,,,,0,0
location761,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location762,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location763,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location764,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location765,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location766,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location1202,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location1203,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location1204,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location1205,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location1206,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location1207,2014,86210 - General medical practice activities,86900 - Other human health activities,1,healthcare,1,,11368325,10070775,1,,1501852,0,0,0,36,36,,individuals ,36,2019,0,0
location504,2011,96090 - Other service activities not elsewhere classified,,0,socialcare,0,1,62313,10661,,,53047,0,0,0,,,,,,,0,0
location505,2011,96090 - Other service activities not elsewhere classified,,0,socialcare,0,1,62313,10661,,,53047,0,0,0,,,,,,,0,0
location506,2011,96090 - Other service activities not elsewhere classified,,0,socialcare,0,1,62313,10661,,,53047,0,0,0,,,,,,,0,0
location507,2011,96090 - Other service activities not elsewhere classified,,0,socialcare,0,1,62313,10661,,,53047,0,0,0,,,,,,,0,0
location508,2011,96090 - Other service activities not elsewhere classified,,0,socialcare,0,1,62313,10661,,,53047,0,0,0,,,,,,,0,0
location509,2011,96090 - Other service activities not elsewhere classified,,0,socialcare,0,1,62313,10661,,,53047,0,0,0,,,,,,,0,0
location283,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,113925,121310,,,4269,0,0,0,100,100,,individual,100,2011,0,0
location284,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,113925,121310,,,4269,0,0,0,100,100,,individual,100,2011,0,0
location285,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,113925,121310,,,4269,0,0,0,100,100,,individual,100,2011,0,0
location286,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,113925,121310,,,4269,0,0,0,100,100,,individual,100,2011,0,0
location287,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,113925,121310,,,4269,0,0,0,100,100,,individual,100,2011,0,0
location288,2011,85600 - Educational support services,88100 - Social work activities without accommodation for the elderly and disabled,1,socialcare,0,1,113925,121310,,,4269,0,0,0,100,100,,individual,100,2011,0,0
location1030,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1031,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1032,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1033,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1034,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1035,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1036,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1037,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1038,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1039,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1040,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1041,2017,86210 - General medical practice activities,86900 - Other human health activities,0,healthcare,1,1,350294,225911,,,137093,0,0,0,,,,,,2018,0,0
location1178,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1179,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1180,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1181,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1182,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1183,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1184,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1185,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1186,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1187,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1188,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1189,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
location1190,2016,86900 - Other human health activities,,1,healthcare,1,1,546182,553867,1,,2934,0,0,0,125,125,,individuals ,125,2017,0,0
