project_id,std_name,provider_name,location_name,type,level,service_group,domain,rating,publication_date,primary_cat,region,report_type
provider245,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community urgent care service,Well-led,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider246,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community urgent care service,Overall,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider247,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for adults of working age,Safe,Good,2017-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider248,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for adults of working age,Effective,Good,2017-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider249,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for adults of working age,Caring,Good,2017-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider250,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for adults of working age,Responsive,Good,2017-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider251,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for adults of working age,Well-led,Good,2017-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider252,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for adults of working age,Overall,Good,2017-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider253,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for older people,Safe,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider254,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for older people,Effective,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider255,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for older people,Caring,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider256,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for older people,Responsive,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider257,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for older people,Well-led,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider258,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Community-based mental health services for older people,Overall,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider259,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,End of life care,Safe,Requires improvement,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider260,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,End of life care,Effective,Requires improvement,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider261,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,End of life care,Caring,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider262,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,End of life care,Responsive,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider263,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,End of life care,Well-led,Requires improvement,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider264,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,End of life care,Overall,Requires improvement,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider265,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Forensic inpatient or secure wards,Safe,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider266,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Forensic inpatient or secure wards,Effective,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider267,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Forensic inpatient or secure wards,Caring,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider268,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Forensic inpatient or secure wards,Responsive,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider269,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Forensic inpatient or secure wards,Well-led,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider270,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Forensic inpatient or secure wards,Overall,Good,2016-10-19T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider271,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Long stay or rehabilitation mental health wards for working age adults,Safe,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider272,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Long stay or rehabilitation mental health wards for working age adults,Effective,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider273,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Long stay or rehabilitation mental health wards for working age adults,Caring,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider274,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Long stay or rehabilitation mental health wards for working age adults,Responsive,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider275,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Long stay or rehabilitation mental health wards for working age adults,Well-led,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider276,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Long stay or rehabilitation mental health wards for working age adults,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider277,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Mental health crisis services and health-based places of safety,Safe,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider278,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Mental health crisis services and health-based places of safety,Effective,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider279,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Mental health crisis services and health-based places of safety,Caring,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider280,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Mental health crisis services and health-based places of safety,Responsive,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider281,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Mental health crisis services and health-based places of safety,Well-led,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider282,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Mental health crisis services and health-based places of safety,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider283,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Overall,Safe,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,Provider
provider284,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Overall,Effective,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,Provider
provider285,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Overall,Caring,Outstanding,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,Provider
provider286,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Overall,Responsive,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,Provider
provider287,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Overall,Well-led,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,Provider
provider288,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Overall,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,Provider
provider289,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Specialist community mental health services for children and young people,Safe,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider290,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Specialist community mental health services for children and young people,Effective,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider291,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Specialist community mental health services for children and young people,Caring,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider292,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Specialist community mental health services for children and young people,Responsive,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider293,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Specialist community mental health services for children and young people,Well-led,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider294,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Specialist community mental health services for children and young people,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider295,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Wards for older people with mental health problems,Safe,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider296,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Wards for older people with mental health problems,Effective,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider297,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Wards for older people with mental health problems,Caring,Outstanding,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider298,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Wards for older people with mental health problems,Responsive,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider299,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Wards for older people with mental health problems,Well-led,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider300,LIVEWELL SOUTHWEST CIC,Livewell Southwest CIC,NA,Independent Healthcare Org,provider,Wards for older people with mental health problems,Overall,Good,2018-08-07T00:00:00Z,Mental health - community & hospital - independent,South West,CoreService
provider301,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Safe,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider302,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Effective,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider303,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Caring,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider304,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Responsive,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider305,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Well-led,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider306,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Overall,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider307,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Safe,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider308,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Effective,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider309,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Caring,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider310,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Responsive,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider311,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Well-led,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider312,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider313,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Safe,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider314,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Effective,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider315,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Caring,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider316,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Responsive,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider317,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Well-led,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider318,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,CoreService
provider319,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Overall,Safe,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,Provider
provider320,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Overall,Effective,Good,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,Provider
provider321,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Overall,Caring,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,Provider
provider322,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Overall,Responsive,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,Provider
provider323,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Overall,Well-led,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,Provider
provider324,FIRST COMMUNITY HEALTH & CARE CIC,First Community Health & Care C.I.C.,NA,Independent Healthcare Org,provider,Overall,Overall,Outstanding,2017-08-18T00:00:00Z,Community health - NHS & Independent,South East,Provider
provider325,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Safe,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider326,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Effective,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider327,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Caring,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider328,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Responsive,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider329,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Well-led,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider330,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Overall,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider331,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Safe,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider332,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Effective,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider333,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Caring,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider334,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Responsive,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider335,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Well-led,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider336,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider337,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Safe,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider338,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Effective,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider339,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Caring,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider340,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Responsive,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider341,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Well-led,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider342,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,CoreService
provider343,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Overall,Safe,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,Provider
provider344,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Overall,Effective,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,Provider
provider345,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Overall,Caring,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,Provider
provider346,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Overall,Responsive,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,Provider
provider347,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Overall,Well-led,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,Provider
provider348,EAST COAST COMMUNITY HEALTHCARE CIC,East Coast Community Healthcare C.I.C.,NA,Independent Healthcare Org,provider,Overall,Overall,Good,2017-03-22T00:00:00Z,Community health - NHS & Independent,East of England,Provider
provider349,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Safe,Requires improvement,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider350,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Effective,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider351,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Caring,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider352,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Responsive,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider353,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Well-led,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider354,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health inpatient services,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider355,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Safe,Requires improvement,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider356,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Effective,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider357,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Caring,Outstanding,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider358,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Responsive,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider359,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Well-led,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider360,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community health services for adults,Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider361,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Safe,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider362,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Effective,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider363,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Caring,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider364,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Responsive,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider365,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Well-led,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider366,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,"Community health services for children, young people and families",Overall,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider367,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Safe,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider368,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Effective,Requires improvement,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
provider369,SIRONA CARE & HEALTH CIC,Sirona Care & Health C.I.C.,NA,Independent Healthcare Org,provider,Community mental health services for people with a learning disability or autism,Caring,Good,2017-03-28T00:00:00Z,Community health - NHS & Independent,South West,CoreService
